time,voltage,current
4308,3.69628,0.362859
4309,3.69619,0.525136
4310,3.69614,0.4363
4311,3.69662,0.444321
4312,3.69613,0.417671
4313,3.69612,0.406597
4314,3.69626,0.364908
4315,3.69596,0.442239
4316,3.69598,0.38386
4317,3.69598,0.433906
4318,3.69635,0.428699
4319,3.69604,0.368139
4320,3.69605,0.365556
4321,3.69629,0.341062
4322,3.69597,0.324072
4323,3.69626,0.324331
4324,3.69604,0.379015
4325,3.69645,0.32888
4326,3.69607,0.358446
4327,3.69591,0.335191
4328,3.69597,0.440247
4329,3.69603,0.341958
4330,3.69605,0.340635
4331,3.69634,0.367528
4332,3.69606,0.327698
4333,3.69608,0.435122
4334,3.69583,0.33958
4335,3.69624,0.326935
4336,3.69621,0.436173
4337,3.69614,0.436818
4338,3.6964,0.366283
4339,3.69616,0.386934
4340,3.69612,0.447263
4341,3.69602,0.434842
4342,3.69613,0.412364
4343,3.69603,0.439912
4344,3.69629,0.432531
4345,3.69631,0.435231
4346,3.69595,0.42123
4347,3.69595,0.432107
4348,3.69611,0.350991
4349,3.696,0.392219
4350,3.696,0.358775
4351,3.69634,0.34529
4352,3.69608,0.335851
4353,3.69628,0.319366
4354,3.6959,0.322322
4355,3.69618,0.335724
4356,3.69608,0.325642
4357,3.69625,0.32675
4358,3.69602,0.354924
4359,3.69638,0.353995
4360,3.6962,0.340522
4361,3.6965,0.332259
4362,3.69592,0.434365
4363,3.69616,0.330092
4364,3.69609,0.347302
4365,3.69606,0.414921
4366,3.69611,0.337419
4367,3.6962,0.428536
4368,3.69607,0.32661
4369,3.69605,0.330993
4370,3.69623,0.448868
4371,3.69606,0.430168
4372,3.69611,0.458155
4373,3.6964,0.389652
4374,3.696,0.441491
4375,3.69598,0.424705
4376,3.69595,0.435353
4377,3.6961,0.437882
4378,3.69597,0.360128
4379,3.69612,0.402042
4380,3.6959,0.402955
4381,3.69598,0.344539
4382,3.69622,0.435632
4383,3.69624,0.324541
4384,3.69597,0.321565
4385,3.69632,0.339688
4386,3.69595,0.358993
4387,3.69622,0.329767
4388,3.69601,0.324715
